Sheet,Carrier,CurrWeekDepartures,PrevWeekDepartures,DepartureDiff,DepartureDiffPct,Buses.x,Passengers,Buses 2019,Passenger 2019,Load_Factor,Avg_Temp_F,Min_Temp_F,Max_Temp_F,Precip_mm,Snow_mm,Avg_RH_Pct,Avg_Wind_mph,Peak_Gust_mph,Avg_Visibility_mi,Sunny_Hours,Severe_Weather_Flag,HDD_Base65,CDD_Base65,Storm_Count,Holiday_Week.x,Total_Volume,Passenger_Cars,Trucks,Buses.y,Avg_Speed_mph,Incidents,Weather_Impact_Index,Peak_Hour_Volume,Pct_Heavy_Vehicles,Pct_Buses,Holiday_Week.y,WeekStartDate
Feb 15-19,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/02/21
Feb 15-19,Peter Pan/Bonanza,9,10,-1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/02/21
Feb 15-19,HCEE - Community,73,75,-2,-0.026666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/02/21
Feb 22-26,Academy,32,35,-3,-0.085714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
Feb 22-26,Greyhound,33,34,-1,-0.029411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
Feb 22-26,Martz,13,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
Feb 22-26,NJ Transit,2077,2281,-204,-0.089434459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
Feb 22-26,Lakeland,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
Feb 22-26,Trailways,10,9,1,0.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
Feb 22-26,Coach USA,83,81,2,0.024691358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
Feb 22-26,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
Feb 22-26,Peter Pan/Bonanza,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
Feb 22-26,HCEE - Community,78,73,5,0.068493151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/02/21
March 2-5,Academy,32,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 2-5,Greyhound,35,33,2,0.060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 2-5,Martz,13,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 2-5,NJ Transit,2095,2077,18,0.008666346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 2-5,Lakeland,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 2-5,Trailways,10,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 2-5,Coach USA,83,83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 2-5,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 2-5,Peter Pan/Bonanza,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 2-5,HCEE - Community,71,78,-7,-0.08974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/21
March 8-12 2021,Academy,36,32,4,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 8-12 2021,Greyhound,35,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 8-12 2021,Martz,14,13,1,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 8-12 2021,NJ Transit,2089,2095,-6,-0.002863962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 8-12 2021,Lakeland,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 8-12 2021,Trailways,11,10,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 8-12 2021,Coach USA,83,83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 8-12 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 8-12 2021,Peter Pan/Bonanza,10,9,1,0.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 8-12 2021,HCEE - Community,82,71,11,0.154929577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/21
March 15-19 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 15-19 2021,Greyhound,36,35,1,0.028571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 15-19 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 15-19 2021,NJ Transit,2124,2089,35,0.016754428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 15-19 2021,Lakeland,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 15-19 2021,Trailways,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 15-19 2021,Coach USA,84,83,1,0.012048193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 15-19 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 15-19 2021,Peter Pan/Bonanza,10,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 15-19 2021,HCEE - Community,87,82,5,0.06097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/21
March 22-26 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 22-26 2021,Greyhound,37,36,1,0.027777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 22-26 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 22-26 2021,NJ Transit,2031,2124,-93,-0.043785311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 22-26 2021,Lakeland,13,12,1,0.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 22-26 2021,Trailways,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 22-26 2021,Coach USA,84,84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 22-26 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 22-26 2021,Peter Pan/Bonanza,12,10,2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 22-26 2021,HCEE - Community,89,87,2,0.022988506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/21
March 29-April 2 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
March 29-April 2 2021,Greyhound,40,37,3,0.081081081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
March 29-April 2 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
March 29-April 2 2021,NJ Transit,2120,2031,89,0.043820778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
March 29-April 2 2021,Lakeland,13,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
March 29-April 2 2021,Trailways,13,11,2,0.181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
March 29-April 2 2021,Coach USA,84,84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
March 29-April 2 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
March 29-April 2 2021,Peter Pan/Bonanza,18,12,6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
March 29-April 2 2021,HCEE - Community,89,89,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/21
April 5-9 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 5-9 2021,Greyhound,44,40,4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 5-9 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 5-9 2021,NJ Transit,2226,2120,106,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 5-9 2021,Lakeland,14,13,1,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 5-9 2021,Trailways,15,13,2,0.153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 5-9 2021,Coach USA,83,84,-1,-0.011904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 5-9 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 5-9 2021,Peter Pan/Bonanza,16,18,-2,-0.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 5-9 2021,HCEE - Community,89,89,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/04/21
April 12-16 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 12-16 2021,Greyhound,43,44,-1,-0.022727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 12-16 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 12-16 2021,NJ Transit,2247,2226,21,0.009433962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 12-16 2021,Lakeland,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 12-16 2021,Trailways,13,15,-2,-0.133333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 12-16 2021,Coach USA,84,83,1,0.012048193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 12-16 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 12-16 2021,Peter Pan/Bonanza,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 12-16 2021,HCEE - Community,84,89,-5,-0.056179775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/21
April 19-23 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 19-23 2021,Greyhound,46,43,3,0.069767442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 19-23 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 19-23 2021,NJ Transit,2123,2247,-124,-0.055184691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 19-23 2021,Lakeland,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 19-23 2021,Trailways,13,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 19-23 2021,Coach USA,81,84,-3,-0.035714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 19-23 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 19-23 2021,Peter Pan/Bonanza,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 19-23 2021,HCEE - Community,93,84,9,0.107142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/21
April 26-30 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
April 26-30 2021,Greyhound,41,46,-5,-0.108695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
April 26-30 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
April 26-30 2021,NJ Transit,2263,2123,140,0.065944418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
April 26-30 2021,Lakeland,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
April 26-30 2021,Trailways,13,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
April 26-30 2021,Coach USA,84,81,3,0.037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
April 26-30 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
April 26-30 2021,Peter Pan/Bonanza,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
April 26-30 2021,HCEE - Community,90,93,-3,-0.032258065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/04/21
May 3-7 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 3-7 2021,Greyhound,40,41,-1,-0.024390244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 3-7 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 3-7 2021,NJ Transit,2234,2263,-29,-0.012814848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 3-7 2021,Lakeland,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 3-7 2021,Trailways,13,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 3-7 2021,Coach USA,85,84,1,0.011904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 3-7 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 3-7 2021,Peter Pan/Bonanza,19,16,3,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 3-7 2021,HCEE - Community,91,90,1,0.011111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/05/21
May 10-14 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 10-14 2021,Greyhound,41,40,1,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 10-14 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 10-14 2021,NJ Transit,2227,2234,-7,-0.003133393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 10-14 2021,Lakeland,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 10-14 2021,Trailways,14,13,1,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 10-14 2021,Coach USA,84,85,-1,-0.011764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 10-14 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 10-14 2021,Peter Pan/Bonanza,20,19,1,0.052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 10-14 2021,HCEE - Community,85,91,-6,-0.065934066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/05/21
May 17-21 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 17-21 2021,Greyhound,43,41,2,0.048780488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 17-21 2021,Martz,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 17-21 2021,NJ Transit,2118,2227,-109,-0.048944769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 17-21 2021,Lakeland,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 17-21 2021,Trailways,13,14,-1,-0.071428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 17-21 2021,Coach USA,84,84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 17-21 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 17-21 2021,Peter Pan/Bonanza,24,20,4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 17-21 2021,HCEE - Community,88,85,3,0.035294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/05/21
May 24-28 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 24-28 2021,Greyhound,51,43,8,0.186046512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 24-28 2021,Martz,15,14,1,0.071428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 24-28 2021,NJ Transit,2245,2118,127,0.059962229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 24-28 2021,Lakeland,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 24-28 2021,Trailways,15,13,2,0.153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 24-28 2021,Coach USA,86,84,2,0.023809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 24-28 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 24-28 2021,Peter Pan/Bonanza,21,24,-3,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 24-28 2021,HCEE - Community,88,88,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/05/21
May 31-June 4 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
May 31-June 4 2021,Greyhound,54,51,3,0.058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
May 31-June 4 2021,Martz,15,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
May 31-June 4 2021,NJ Transit,2238,2245,-7,-0.00311804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
May 31-June 4 2021,Lakeland,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
May 31-June 4 2021,Trailways,16,15,1,0.066666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
May 31-June 4 2021,Coach USA,87,86,1,0.011627907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
May 31-June 4 2021,TransBridge,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
May 31-June 4 2021,Peter Pan/Bonanza,27,21,6,0.304761905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
May 31-June 4 2021,HCEE - Community,88,88,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/05/21
June 7-11 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,Greyhound,51,54,-3,-0.055555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,Martz,15,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,NJ Transit,2261,2238,23,0.010277033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,Lakeland,19,14,5,0.357142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,Trailways,15,16,-1,-0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,Coach USA,90,87,3,0.034482759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,TransBridge,13,12,1,0.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,Peter Pan/Bonanza,21,27,-6,-0.233576642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,HCEE - Community,96,94,2,0.021276596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 7-11 2021,Private,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/21
June 14-18 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,Greyhound,52,51,1,0.019607843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,Martz,15,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,NJ Transit,2188,2261,-73,-0.032286599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,Lakeland,19,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,Trailways,17,15,2,0.133333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,Coach USA,91,90,1,0.011111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,TransBridge,13,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,Peter Pan/Bonanza,21,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,DeCamp,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 14-18 2021,HCEE - Community,95,96,-1,-0.010416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/06/21
June 21-25 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,Greyhound,55,52,3,0.057692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,Martz,16,15,1,0.066666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,NJ Transit,2215,2188,27,0.012340037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,Lakeland,19,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,Trailways,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,Coach USA,91,91,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,TransBridge,14,13,1,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,Peter Pan/Bonanza,30,21,9,0.428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,DeCamp,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 21-25 2021,HCEE - Community,94,95,-1,-0.010526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/06/21
June 28-July 2 2021,Academy,36,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,Greyhound,60,55,5,0.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,Martz,17,16,1,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,NJ Transit,2126,2215,-89,-0.040180587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,Lakeland,20,19,1,0.052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,Trailways,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,Coach USA,92,91,1,0.010989011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,TransBridge,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,Peter Pan/Bonanza,31,30,1,0.033333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
June 28-July 2 2021,HCEE - Community,94,94,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/06/21
July 5-9 2021,Academy,35,36,-1,-0.027777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,Greyhound,61,60,1,0.016666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,Martz,18,17,1,0.058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,NJ Transit,2126,2126,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,Lakeland,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,Trailways,19,17,2,0.117647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,Coach USA,94,92,2,0.02173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,TransBridge,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,Peter Pan/Bonanza,34,31,3,0.096774194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 5-9 2021,HCEE - Community,93,94,-1,-0.010638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/21
July 12-16 2021,Academy,35,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 12-16 2021,Greyhound,61,61,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 12-16 2021,Martz,17,18,-1,-0.055555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 12-16 2021,NJ Transit,2135,2126,9,0.004233302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 12-16 2021,Lakeland,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 12-16 2021,Trailways,17,19,-2,-0.105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 12-16 2021,Coach USA,95,94,1,0.010638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 12-16 2021,TransBridge,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
